Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Desired_Savings,Disposable_Income,Gasto_Fijo,Gastos_variables,Grupo_edad
15150.92,49.0,4.0,Self_Employed,Tier_2,3030.18,1407.47,1273.49,3404.82,7370.3899999999985,2968.23,adulto
15920.29,39.0,2.0,Student,Tier_2,3184.06,0.0,1290.16,4693.1,7960.360000000001,3266.82,adulto
38750.35,25.0,2.0,Retired,Tier_2,7750.07,0.0,3171.16,9531.15,20462.64,8756.55,joven
27464.81,47.0,2.0,Professional,Tier_2,5492.96,3232.8,1825.16,5775.7,13261.51,5194.79,adulto
25654.6,23.0,4.0,Self_Employed,Tier_2,5130.92,0.0,2305.59,7251.23,13307.13,5096.24,joven
19632.83,46.0,0.0,Self_Employed,Tier_2,3926.57,2179.03,1180.19,5444.37,8247.86,3761.58,adulto
21362.06,57.0,2.0,Retired,Tier_2,4272.41,1541.41,2023.66,5465.66,9552.67,4802.33,anciano
20068.03,59.0,2.0,Professional,Tier_1,6020.41,0.0,1882.47,4013.12,12329.33,3725.58,anciano
23445.52,37.0,3.0,Self_Employed,Tier_1,7033.65,1806.55,2233.03,3005.39,14141.3,4492.28,adulto
28862.46,52.0,2.0,Self_Employed,Tier_1,8658.74,0.0,1623.07,5824.05,17364.91,5673.49,anciano
36883.33,49.0,3.0,Professional,Tier_2,7376.67,4661.09,2098.93,5405.69,20084.03,6732.509999999999,adulto
23813.93,46.0,1.0,Professional,Tier_2,4762.79,0.0,2067.55,6182.29,13458.09,4173.56,adulto
42041.58,38.0,1.0,Self_Employed,Tier_3,6306.24,0.0,4810.96,15465.44,18823.16,7752.99,adulto
55434.64,55.0,1.0,Retired,Tier_2,11086.93,4445.03,7394.34,12707.92,28367.69,9914.0,anciano
39728.56,37.0,2.0,Professional,Tier_2,7945.71,0.0,3890.54,12982.32,19646.55,7099.679999999999,adulto
25142.66,58.0,4.0,Student,Tier_1,7542.8,0.0,2119.1,4595.32,15826.81,4720.53,anciano
45988.07,27.0,0.0,Self_Employed,Tier_2,9197.61,3679.73,6397.94,12641.65,20423.82,9242.86,joven
24821.64,29.0,2.0,Student,Tier_1,7446.49,1458.67,1406.96,5007.55,13827.179999999998,4528.2300000000005,joven
12825.11,39.0,4.0,Self_Employed,Tier_2,2565.02,0.0,867.65,3503.24,6525.370000000001,2796.51,adulto
26910.03,42.0,2.0,Professional,Tier_1,8073.01,0.0,1397.51,5029.12,17087.03,4793.86,adulto
37929.27,46.0,2.0,Self_Employed,Tier_3,5689.39,0.0,2042.57,14800.99,15566.940000000002,7561.34,adulto
29747.71,32.0,3.0,Self_Employed,Tier_2,5949.54,3399.13,1574.84,5911.37,14502.47,5934.74,adulto
62590.05,23.0,1.0,Self_Employed,Tier_3,9388.51,0.0,6694.73,22480.43,30148.37,9961.26,joven
54482.67,39.0,3.0,Retired,Tier_2,10896.53,0.0,6711.45,19573.63,24488.34,10420.69,adulto
25880.99,58.0,1.0,Professional,Tier_3,3882.15,3714.95,1475.38,5701.66,11521.04,4943.349999999999,anciano
45140.77,48.0,0.0,Self_Employed,Tier_1,13542.23,0.0,5467.51,12745.1,23058.18,9337.49,adulto
13287.69,38.0,0.0,Professional,Tier_2,2657.54,0.0,1060.22,4960.58,5971.530000000001,2355.57,adulto
16353.24,25.0,1.0,Student,Tier_2,3270.65,0.0,1074.15,4503.66,8316.32,3533.26,joven
29879.26,23.0,0.0,Self_Employed,Tier_2,5975.85,3913.11,1525.48,7976.48,12780.990000000002,5208.67,joven
21044.15,50.0,2.0,Professional,Tier_1,6313.24,0.0,1385.28,4428.97,12958.14,3657.04,adulto
46660.46,59.0,4.0,Self_Employed,Tier_2,9332.09,0.0,6036.39,12519.1,23479.13,10662.22,anciano
32957.26,39.0,3.0,Professional,Tier_3,4943.59,0.0,1989.71,11099.3,15427.079999999998,6430.88,adulto
58658.89,40.0,2.0,Retired,Tier_2,11731.78,0.0,7632.84,17561.42,29867.01,11230.46,adulto
26454.02,25.0,1.0,Student,Tier_3,3968.1,4052.1,1798.54,4765.04,12453.12,5183.77,joven
28618.58,46.0,1.0,Student,Tier_1,8585.58,0.0,2840.08,5467.69,18191.39,4959.51,adulto
27947.07,33.0,1.0,Professional,Tier_1,8384.12,2342.22,2626.09,3181.65,16719.55,5703.65,adulto
30076.85,36.0,0.0,Student,Tier_2,6015.37,0.0,2436.12,12199.35,12945.429999999998,4932.07,adulto
19713.62,54.0,4.0,Professional,Tier_1,5914.09,0.0,1073.74,4211.16,11696.98,3805.48,anciano
14030.04,39.0,3.0,Professional,Tier_1,4209.01,0.0,791.3,2292.74,8900.970000000001,2836.33,adulto
19278.62,36.0,1.0,Self_Employed,Tier_3,2891.79,2024.23,1405.44,5167.56,7775.400000000001,4311.42,adulto
50596.99,22.0,1.0,Self_Employed,Tier_2,10119.4,0.0,5156.15,12873.31,27389.34,10334.33,joven
12733.57,22.0,4.0,Professional,Tier_2,2546.71,0.0,903.79,3471.35,6633.110000000001,2629.11,joven
54753.13,41.0,3.0,Professional,Tier_1,16425.94,0.0,6296.48,12919.5,31810.85,10022.759999999998,adulto
37235.59,38.0,1.0,Professional,Tier_2,7447.12,2915.09,3005.38,7063.63,19183.750000000004,8073.11,adulto
17093.05,40.0,2.0,Professional,Tier_1,5127.92,0.0,1531.7,3760.79,10064.75,3267.52,adulto
38888.17,49.0,4.0,Student,Tier_2,7777.63,0.0,2928.28,10200.6,21049.15,7638.429999999999,adulto
12244.03,49.0,4.0,Professional,Tier_1,3673.21,0.0,1206.83,2106.5,7666.94,2470.6,adulto
15088.21,54.0,4.0,Self_Employed,Tier_1,4526.46,0.0,980.12,3087.61,9296.69,2703.9100000000003,anciano
16803.24,39.0,2.0,Self_Employed,Tier_3,2520.49,2455.3,1311.6,3291.8,8049.369999999999,3006.78,adulto
23155.94,25.0,3.0,Self_Employed,Tier_1,6946.78,0.0,1707.4,4070.07,14545.69,4540.18,joven
24238.92,55.0,4.0,Self_Employed,Tier_2,4847.78,0.0,2025.39,6903.88,12388.489999999998,4946.54,anciano
17824.3,27.0,2.0,Retired,Tier_2,3564.86,0.0,926.66,6201.14,8623.88,2999.28,joven
34307.04,56.0,4.0,Retired,Tier_1,10292.11,0.0,2670.5,7486.73,20548.18,6272.13,anciano
23293.17,47.0,0.0,Self_Employed,Tier_2,4658.63,0.0,1923.6,8057.9,10499.160000000002,4736.099999999999,adulto
45612.4,33.0,4.0,Student,Tier_1,13683.72,0.0,5851.22,10954.89,25277.71,9379.8,adulto
21187.46,44.0,0.0,Professional,Tier_2,4237.49,0.0,1333.57,7604.57,9778.0,3804.88,adulto
30194.23,46.0,3.0,Retired,Tier_2,6038.85,0.0,2723.38,9914.94,14983.489999999998,5295.8,adulto
27970.62,30.0,1.0,Student,Tier_2,5594.12,0.0,1904.02,8783.42,13814.440000000002,5372.749999999999,adulto
21485.65,43.0,3.0,Student,Tier_2,4297.13,0.0,1965.87,7139.89,10520.11,3825.65,adulto
28063.47,51.0,3.0,Student,Tier_3,4209.52,0.0,2082.33,10954.95,12399.77,4708.75,anciano
12415.88,37.0,0.0,Self_Employed,Tier_2,2483.18,839.05,832.52,3866.71,5559.27,2150.83,adulto
45963.95,60.0,2.0,Professional,Tier_2,9192.79,2389.66,6240.97,10240.28,24514.67,8819.349999999999,anciano
22674.05,26.0,2.0,Professional,Tier_2,4534.81,1325.88,1567.81,6120.74,11154.17,4073.26,joven
20553.75,54.0,0.0,Retired,Tier_2,4110.75,0.0,1229.69,8370.75,8522.13,3660.88,anciano
12744.13,33.0,2.0,Retired,Tier_1,3823.24,0.0,873.79,2440.66,7771.83,2531.63,adulto
38716.56,49.0,3.0,Student,Tier_2,7743.31,0.0,3066.4,14622.04,17715.77,6378.75,adulto
55059.13,46.0,4.0,Self_Employed,Tier_2,11011.83,3071.96,7466.32,13136.08,27485.7,11365.4,adulto
28851.92,34.0,4.0,Professional,Tier_2,5770.38,0.0,2644.98,8021.82,15167.72,5662.37,adulto
12032.47,42.0,3.0,Professional,Tier_2,2406.49,1382.22,1028.88,2851.8,5389.68,2408.76,adulto
21936.62,33.0,0.0,Retired,Tier_3,3290.49,4210.36,1884.9,5866.08,8252.76,3607.42,adulto
27767.72,37.0,1.0,Retired,Tier_3,4165.16,0.0,2085.59,10885.75,11610.509999999998,5271.469999999999,adulto
17146.64,27.0,2.0,Student,Tier_1,5143.99,1049.93,1611.17,3246.61,9809.66,3040.44,joven
31474.18,40.0,0.0,Student,Tier_2,6294.84,0.0,2293.82,13295.42,13269.94,4908.83,adulto
37248.37,60.0,2.0,Self_Employed,Tier_1,11174.51,0.0,2076.72,7654.06,22591.060000000005,7003.26,anciano
44948.1,42.0,3.0,Self_Employed,Tier_1,13484.43,0.0,5320.63,10400.69,27497.520000000004,7049.879999999999,adulto
15532.01,41.0,3.0,Student,Tier_2,3106.4,1419.26,1177.04,3309.8,7974.570000000001,2828.38,adulto
15861.7,51.0,0.0,Self_Employed,Tier_2,3172.34,847.48,1398.88,4980.42,6920.78,3113.03,anciano
54823.16,31.0,2.0,Self_Employed,Tier_2,10964.63,0.0,7287.44,13448.23,29657.79,11717.14,adulto
42737.06,45.0,2.0,Retired,Tier_3,6410.56,0.0,5586.95,15592.05,19093.51,8051.5,adulto
27189.26,35.0,0.0,Professional,Tier_3,4078.39,0.0,1788.25,11572.07,11115.53,4501.67,adulto
22372.29,37.0,2.0,Student,Tier_2,4474.46,0.0,1336.56,6866.1,11503.53,4002.67,adulto
22730.47,58.0,2.0,Self_Employed,Tier_1,6819.14,0.0,1636.97,3423.0,14735.46,4572.0,anciano
59614.33,49.0,2.0,Retired,Tier_2,11922.87,0.0,6040.6,16281.77,30021.77,13310.79,adulto
40178.91,25.0,4.0,Self_Employed,Tier_3,6026.84,0.0,4879.41,12411.28,19588.88,8178.77,joven
37872.46,60.0,0.0,Self_Employed,Tier_1,11361.74,0.0,3387.09,9309.02,20445.92,8117.519999999999,anciano
38445.91,57.0,2.0,Student,Tier_1,11533.77,0.0,2700.81,6175.02,24588.29,7682.59,anciano
46983.97,29.0,4.0,Professional,Tier_2,9396.79,0.0,6061.29,13029.75,24631.44,9322.79,joven
41326.01,54.0,2.0,Professional,Tier_3,6198.9,0.0,4415.73,17134.94,17335.18,6855.89,anciano
36416.8,42.0,1.0,Self_Employed,Tier_2,7283.36,0.0,2405.11,10365.67,18885.44,7165.69,adulto
29323.99,42.0,0.0,Retired,Tier_1,8797.2,0.0,2170.6,8081.42,15664.13,5578.44,adulto
16924.92,33.0,3.0,Professional,Tier_1,5077.48,934.33,1529.06,2581.43,9632.79,3776.37,adulto
28949.24,33.0,0.0,Student,Tier_2,5789.85,0.0,1455.72,9835.25,12910.37,6203.61,adulto
42284.86,52.0,3.0,Professional,Tier_2,8456.97,5084.63,4603.91,7998.04,19468.31,9733.88,anciano
27216.07,40.0,2.0,Student,Tier_2,5443.21,0.0,2115.88,8097.1,14313.44,4805.530000000001,adulto
27632.25,60.0,3.0,Student,Tier_2,5526.45,0.0,2501.66,9668.02,13011.28,4952.950000000001,anciano
26696.22,39.0,4.0,Student,Tier_3,4004.43,3956.63,1790.08,5379.19,12449.29,4911.1,adulto
13858.25,31.0,0.0,Professional,Tier_2,2771.65,0.0,767.55,4706.91,6192.24,2959.11,adulto
30580.25,39.0,2.0,Self_Employed,Tier_2,6116.05,0.0,2018.29,9684.7,15428.48,5467.08,adulto
59426.94,48.0,3.0,Student,Tier_2,11885.39,0.0,6685.34,11865.34,32979.869999999995,14581.71,adulto
46447.22,38.0,3.0,Student,Tier_1,13934.17,5867.13,2679.24,2679.24,28486.46,9414.39,adulto
22519.09,22.0,3.0,Self_Employed,Tier_1,6755.73,0.0,2113.0,4074.88,13371.86,5072.360000000001,joven
25543.08,59.0,2.0,Self_Employed,Tier_3,3831.46,3989.96,1498.19,5832.16,10972.3,4748.65,anciano
24841.12,38.0,2.0,Professional,Tier_3,3726.17,0.0,2067.07,8308.22,11283.86,5249.030000000001,adulto
20821.81,51.0,3.0,Professional,Tier_2,4164.36,3950.32,1487.83,2531.82,10966.44,3373.23,anciano
40726.99,45.0,4.0,Retired,Tier_2,8145.4,5652.6,5892.94,8787.94,19093.95,7192.52,adulto
50514.59,26.0,0.0,Professional,Tier_1,15154.38,4068.61,6339.81,12730.5,24048.08,9667.4,joven
49122.29,39.0,3.0,Professional,Tier_2,9824.46,0.0,5154.88,12678.57,26608.13,9835.61,adulto
21783.47,48.0,2.0,Retired,Tier_2,4356.69,1226.7,1856.75,4430.04,12086.41,4040.33,adulto
28706.29,31.0,1.0,Student,Tier_2,5741.26,2128.82,1539.83,7287.88,14161.36,5128.22,adulto
22983.25,55.0,0.0,Retired,Tier_2,4596.65,3876.71,1816.8,4643.97,9464.18,4998.389999999999,anciano
22373.79,40.0,2.0,Student,Tier_2,4474.76,0.0,1572.04,6836.22,11035.99,4501.57,adulto
18046.52,38.0,4.0,Self_Employed,Tier_1,5413.96,0.0,1749.34,3501.8,10977.990000000002,3566.73,adulto
33468.16,41.0,3.0,Student,Tier_2,6693.63,2911.37,2022.9,8093.19,16225.74,6237.85,adulto
23150.41,49.0,2.0,Student,Tier_3,3472.56,0.0,1318.9,7467.92,10994.21,4688.29,adulto
27399.19,50.0,1.0,Retired,Tier_2,5479.84,2664.73,1829.84,6499.81,13289.19,4945.46,adulto
26135.2,36.0,1.0,Retired,Tier_3,3920.28,0.0,1526.55,8294.35,12116.520000000002,5724.339999999999,adulto
50364.28,56.0,3.0,Retired,Tier_2,10072.86,0.0,7072.9,16764.21,25066.43,8533.630000000001,anciano
44523.95,45.0,3.0,Student,Tier_1,13357.18,0.0,6412.48,9400.17,27315.51,7808.27,adulto
35248.43,27.0,3.0,Student,Tier_3,5287.26,0.0,2332.47,13270.29,15223.85,6754.280000000001,joven
43997.92,57.0,4.0,Retired,Tier_3,6599.69,0.0,4995.56,16809.02,18262.73,8926.17,anciano
26817.51,56.0,2.0,Self_Employed,Tier_2,5363.5,0.0,1341.99,7632.78,13511.05,5673.68,anciano
21697.32,55.0,2.0,Retired,Tier_1,6509.19,0.0,1951.67,4483.65,13462.55,3751.1100000000006,anciano
33272.62,50.0,2.0,Self_Employed,Tier_3,4990.89,0.0,2887.28,11098.63,14964.35,7209.639999999999,adulto
30749.6,49.0,0.0,Professional,Tier_3,4612.44,0.0,2891.2,13210.83,11702.53,5836.24,adulto
17365.62,30.0,2.0,Self_Employed,Tier_2,3473.12,0.0,1212.13,4658.97,9120.03,3586.63,adulto
26963.53,34.0,4.0,Self_Employed,Tier_1,8089.06,2023.25,1678.17,3911.78,15624.36,5404.14,adulto
25893.87,37.0,2.0,Student,Tier_2,5178.77,4182.91,2573.19,2831.82,14082.63,4796.52,adulto
44953.49,29.0,1.0,Student,Tier_1,13486.05,4583.02,5013.44,5013.44,28600.55,6756.4800000000005,joven
18245.57,24.0,0.0,Professional,Tier_3,2736.84,3015.71,1160.2,4225.59,6778.71,4225.570000000001,joven
24230.07,31.0,1.0,Student,Tier_1,7269.02,0.0,2220.18,5658.24,14242.61,4329.22,adulto
60124.8,37.0,4.0,Student,Tier_2,12024.96,0.0,7133.55,18108.73,32001.08,10014.990000000002,adulto
27156.92,54.0,2.0,Self_Employed,Tier_3,4073.54,3909.48,1612.32,6191.87,11737.4,5318.18,anciano
60034.71,44.0,4.0,Professional,Tier_2,12006.94,4762.69,7477.53,14427.49,28589.17000000001,12255.35,adulto
32272.48,59.0,4.0,Student,Tier_1,9681.74,0.0,1640.55,7853.65,19261.230000000003,5157.6,anciano
27394.22,38.0,0.0,Student,Tier_3,4109.13,0.0,2284.96,11822.75,9624.87,5946.59,adulto
14125.34,33.0,3.0,Student,Tier_1,4237.6,0.0,1113.43,2751.18,8736.62,2637.54,adulto
13901.82,27.0,2.0,Self_Employed,Tier_2,2780.36,0.0,1351.7,3614.45,7361.78,2925.6,joven
28784.22,39.0,3.0,Student,Tier_2,5756.84,1571.79,2477.48,8013.43,14351.0,4847.98,adulto
52008.57,29.0,2.0,Retired,Tier_2,10401.71,0.0,7738.79,12168.51,28843.05,10997.01,joven
23492.75,58.0,2.0,Self_Employed,Tier_3,3523.91,1232.39,1509.26,7000.16,10682.86,4577.36,anciano
41575.07,51.0,2.0,Professional,Tier_2,8315.01,0.0,4889.53,13975.72,20265.33,7334.0,anciano
47354.66,33.0,4.0,Retired,Tier_2,9470.93,0.0,5572.94,15991.06,23339.07,8024.519999999999,adulto
21705.93,42.0,1.0,Self_Employed,Tier_2,4341.19,0.0,1172.26,5321.82,11402.17,4981.94,adulto
25875.52,47.0,1.0,Retired,Tier_3,3881.33,0.0,1321.62,9656.76,11102.73,5116.03,adulto
16206.81,23.0,1.0,Retired,Tier_2,3241.36,2470.58,1008.78,2468.19,7917.139999999999,3350.91,joven
18123.72,44.0,0.0,Self_Employed,Tier_2,3624.74,0.0,928.92,6779.44,8128.12,3216.15,adulto
63655.97,48.0,1.0,Retired,Tier_2,12731.19,0.0,8997.97,19958.37,31789.97,11907.61,adulto
23956.21,27.0,2.0,Professional,Tier_2,4791.24,4231.04,1289.7,2825.9,12235.170000000002,4664.08,joven
38342.35,38.0,1.0,Self_Employed,Tier_2,7668.47,0.0,2146.31,11325.37,20619.96,6397.02,adulto
15865.79,53.0,2.0,Student,Tier_2,3173.16,1852.63,835.86,2592.51,8372.199999999999,3048.44,anciano
33717.13,27.0,0.0,Professional,Tier_2,6743.43,0.0,2713.6,11024.6,15404.85,7287.69,joven
21299.45,36.0,1.0,Student,Tier_3,3194.92,0.0,1207.93,6900.5,10354.8,4044.16,adulto
35776.84,44.0,1.0,Student,Tier_2,7155.37,3453.11,2146.01,6785.5,17997.32,7540.93,adulto
42046.34,28.0,0.0,Student,Tier_2,8409.27,0.0,4540.01,15260.42,17790.05,8995.88,joven
15508.84,25.0,2.0,Professional,Tier_1,4652.65,0.0,1500.32,3374.84,8999.22,3134.78,joven
47973.02,36.0,2.0,Self_Employed,Tier_1,14391.91,0.0,5503.16,9915.25,28746.31,9311.46,adulto
24190.61,33.0,1.0,Professional,Tier_2,4838.12,3871.56,2411.14,3846.21,12312.05,4160.81,adulto
18761.4,39.0,4.0,Student,Tier_2,3752.28,3201.91,1836.58,2218.68,10003.72,3337.09,adulto
31899.29,34.0,4.0,Self_Employed,Tier_2,6379.86,0.0,1916.24,12168.42,14914.27,4816.59,adulto
34742.4,60.0,1.0,Student,Tier_1,10422.72,0.0,1898.64,6504.99,20906.38,7331.01,anciano
49238.55,43.0,0.0,Professional,Tier_1,14771.56,0.0,6293.62,14814.38,25632.2,8791.960000000001,adulto
30347.16,52.0,0.0,Retired,Tier_1,9104.15,3181.0,1563.14,5198.81,15970.94,5996.419999999999,anciano
34930.7,53.0,4.0,Professional,Tier_3,5239.61,0.0,2682.0,14415.42,13874.85,6640.42,anciano
32897.26,47.0,3.0,Professional,Tier_1,9869.18,0.0,2724.44,7906.19,20098.2,4892.87,adulto
50302.96,37.0,3.0,Student,Tier_2,10060.59,0.0,6752.34,14355.98,24758.42,11188.56,adulto
52572.96,59.0,4.0,Self_Employed,Tier_2,10514.59,0.0,7025.97,19578.64,23350.04,9644.28,anciano
26526.66,29.0,4.0,Student,Tier_2,5305.33,4293.13,2005.02,5031.7,12005.37,5196.46,joven
12591.96,52.0,4.0,Retired,Tier_1,3777.59,0.0,809.75,2620.31,7391.42,2580.22,anciano
27979.68,24.0,1.0,Self_Employed,Tier_2,5595.94,4088.9,1407.63,5550.41,13063.52,5276.86,joven
41306.56,37.0,0.0,Self_Employed,Tier_2,8261.31,3809.8,4519.74,12469.53,17261.52,7765.72,adulto
17401.98,45.0,3.0,Student,Tier_3,2610.3,0.0,1517.39,5774.06,8368.08,3259.8399999999992,adulto
22335.0,31.0,4.0,Student,Tier_3,3350.25,0.0,1570.12,8065.99,9596.28,4672.719999999999,adulto
35150.64,25.0,2.0,Retired,Tier_1,10545.19,0.0,2937.34,7387.9,20370.94,7391.81,joven
13736.51,22.0,3.0,Student,Tier_1,4120.95,0.0,1128.33,3251.7,7500.25,2984.55,joven
22814.61,35.0,4.0,Student,Tier_2,4562.92,2516.65,1234.16,4311.41,11824.259999999998,4162.29,adulto
30593.3,59.0,1.0,Professional,Tier_2,6118.66,0.0,2911.94,8961.18,16135.45,5496.68,anciano
13888.52,27.0,2.0,Professional,Tier_2,2777.7,0.0,1327.96,4888.32,6569.369999999999,2430.82,joven
25000.35,43.0,4.0,Retired,Tier_1,7500.11,2070.44,2315.32,3005.51,15348.34,4576.05,adulto
32384.61,28.0,1.0,Self_Employed,Tier_1,9715.38,0.0,2538.86,6677.67,19499.13,6207.820000000001,joven
25353.36,58.0,4.0,Student,Tier_2,5070.67,0.0,1351.41,7268.05,12939.33,5145.98,anciano
21987.37,48.0,1.0,Self_Employed,Tier_2,4397.47,0.0,1298.99,5440.07,12121.35,4425.950000000001,adulto
35850.96,55.0,2.0,Professional,Tier_2,7170.19,5462.48,2627.08,5147.68,18523.2,6717.610000000001,anciano
46735.86,41.0,1.0,Professional,Tier_1,14020.76,0.0,6057.47,10129.39,27858.3,8748.16,adulto
18350.53,53.0,1.0,Student,Tier_1,5505.16,0.0,1657.8,2740.72,11996.61,3613.22,anciano
46489.63,53.0,0.0,Professional,Tier_2,9297.93,0.0,5270.58,20082.92,18733.91,7672.790000000001,anciano
50150.07,37.0,1.0,Student,Tier_3,7522.51,0.0,6850.65,18687.62,22156.02,9306.44,adulto
43316.19,27.0,2.0,Self_Employed,Tier_2,8663.24,0.0,5653.62,16357.39,19541.960000000003,7416.839999999999,joven
17535.52,57.0,1.0,Retired,Tier_2,3507.1,0.0,1346.97,5778.89,8631.22,3125.4100000000003,anciano
26368.47,53.0,0.0,Professional,Tier_2,5273.69,0.0,1672.55,10550.94,11173.46,4644.09,anciano
12649.51,35.0,0.0,Retired,Tier_1,3794.85,0.0,1019.73,3514.39,6930.27,2204.8500000000004,adulto
41137.19,23.0,0.0,Self_Employed,Tier_2,8227.44,0.0,4793.61,16554.85,16808.52,7773.820000000001,joven
15282.61,59.0,1.0,Professional,Tier_3,2292.39,0.0,949.26,5201.54,7089.63,2991.4300000000003,anciano
11792.1,36.0,2.0,Student,Tier_2,2358.42,0.0,955.93,3779.83,5867.849999999999,2144.42,adulto
37579.7,49.0,2.0,Self_Employed,Tier_3,5636.96,0.0,2704.77,14305.61,16569.35,6704.74,adulto
25938.01,59.0,1.0,Self_Employed,Tier_2,5187.6,0.0,2261.98,8492.96,13165.45,4279.59,anciano
30891.48,43.0,0.0,Professional,Tier_2,6178.3,0.0,2274.39,12353.66,12501.26,6036.54,adulto
11762.19,50.0,3.0,Retired,Tier_1,3528.66,0.0,729.67,2412.16,7047.23,2302.81,adulto
16045.91,49.0,1.0,Self_Employed,Tier_2,3209.18,0.0,1228.26,4903.97,7606.33,3535.6,adulto
20754.12,35.0,3.0,Retired,Tier_1,6226.23,0.0,1441.41,3736.78,12916.32,4101.0,adulto
53299.49,34.0,0.0,Retired,Tier_1,15989.85,2861.38,7762.94,13408.29,27842.800000000003,9187.02,adulto
35859.68,59.0,1.0,Professional,Tier_2,7171.94,0.0,3556.58,11608.59,17811.449999999997,6439.629999999999,anciano
20055.67,25.0,0.0,Self_Employed,Tier_1,6016.7,1788.68,1943.31,5042.64,10173.83,3050.51,joven
25758.82,36.0,0.0,Retired,Tier_1,7727.65,4014.07,2186.66,2279.2,13581.57,5884.0,adulto
37875.22,34.0,2.0,Professional,Tier_2,7575.04,0.0,3663.56,10320.92,20667.44,6886.86,adulto
38972.55,58.0,1.0,Self_Employed,Tier_2,7794.51,0.0,3071.12,13345.93,18873.74,6752.879999999999,anciano
33950.93,26.0,1.0,Retired,Tier_1,10185.28,0.0,2627.54,6669.35,21274.32,6007.259999999999,joven
44559.05,33.0,1.0,Professional,Tier_2,8911.81,0.0,6040.41,13700.4,22069.65,8789.0,adulto
35131.41,54.0,3.0,Professional,Tier_1,10539.42,0.0,2987.28,8608.23,20498.6,6024.57,anciano
32858.27,44.0,0.0,Student,Tier_2,6571.65,2997.47,1920.98,10076.49,14550.85,5233.460000000001,adulto
31787.51,53.0,3.0,Student,Tier_2,6357.5,0.0,2742.25,9405.36,16652.65,5729.5,anciano
57698.14,36.0,1.0,Professional,Tier_1,17309.44,0.0,8394.71,9028.8,37642.12,11027.22,adulto
58167.3,43.0,1.0,Retired,Tier_2,11633.46,0.0,6366.51,18698.81,29407.27,10061.22,adulto
58911.58,53.0,1.0,Self_Employed,Tier_2,11782.32,0.0,8810.44,17153.81,29660.67,12097.1,anciano
13194.88,48.0,4.0,Self_Employed,Tier_2,2638.98,1042.81,1094.88,3343.01,6476.100000000001,2332.9700000000003,adulto
34381.88,30.0,2.0,Student,Tier_3,5157.28,3120.75,2625.39,10951.07,13817.25,6492.799999999999,adulto
33435.29,60.0,1.0,Professional,Tier_3,5015.29,0.0,2899.08,11345.48,15107.11,6982.6900000000005,anciano
25103.29,56.0,0.0,Self_Employed,Tier_1,7530.99,0.0,1793.07,7424.94,13239.77,4438.58,anciano
33043.13,57.0,1.0,Professional,Tier_2,6608.63,5555.79,2644.31,4633.02,16340.42,6513.889999999999,anciano
21254.74,58.0,3.0,Student,Tier_2,4250.95,1991.56,1415.9,5206.76,10527.669999999998,3528.76,anciano
22701.35,52.0,0.0,Professional,Tier_3,3405.2,0.0,2181.91,10441.59,8142.89,4116.88,anciano
66446.67,29.0,2.0,Professional,Tier_2,13289.33,0.0,8560.76,19176.23,33555.34,13715.09,joven
29002.53,34.0,2.0,Student,Tier_1,8700.76,4271.5,2546.71,3045.68,16719.14,4966.21,adulto
56237.48,38.0,2.0,Self_Employed,Tier_1,16871.24,0.0,7627.05,11283.22,33794.420000000006,11159.83,adulto
17807.78,58.0,0.0,Professional,Tier_2,3561.56,2294.17,1718.19,3401.65,8152.39,3959.58,anciano
27692.87,25.0,4.0,Retired,Tier_3,4153.93,3279.29,2181.81,5953.29,13102.73,5357.55,joven
28495.58,31.0,1.0,Retired,Tier_2,5699.12,0.0,1779.79,9496.08,13538.45,5461.04,adulto
31031.66,53.0,1.0,Professional,Tier_3,4654.75,6169.85,1824.17,5956.89,13649.61,5255.289999999999,anciano
34243.79,37.0,0.0,Professional,Tier_2,6848.76,3468.57,2551.82,9606.9,14980.62,6187.7,adulto
24006.62,29.0,3.0,Professional,Tier_1,7201.99,3021.73,1752.79,2545.16,14687.64,3752.1,joven
39790.52,28.0,4.0,Student,Tier_1,11937.16,0.0,2684.07,6186.53,25373.74,8230.24,joven
32431.54,53.0,1.0,Student,Tier_3,4864.73,0.0,2564.17,12534.35,13839.75,6057.449999999999,anciano
24372.32,34.0,4.0,Self_Employed,Tier_1,7311.69,4124.0,2317.21,3403.54,13521.0,3323.78,adulto
19795.56,27.0,2.0,Retired,Tier_1,5938.67,0.0,1141.6,5004.35,11424.62,3366.59,joven
42823.37,36.0,1.0,Professional,Tier_1,12847.01,0.0,4351.02,9730.92,24655.77,8436.68,adulto
40434.98,55.0,3.0,Retired,Tier_3,6065.25,0.0,5603.11,14680.53,17757.88,7996.57,anciano
29787.85,42.0,3.0,Professional,Tier_3,4468.18,0.0,2550.94,9438.63,14183.86,6165.37,adulto
53409.5,38.0,4.0,Retired,Tier_2,10681.9,3796.12,7098.98,10888.64,27931.36,10793.38,adulto
11617.53,50.0,2.0,Professional,Tier_2,2323.51,0.0,1039.49,3493.43,5966.530000000001,2157.57,adulto
57840.16,57.0,3.0,Student,Tier_1,17352.05,5828.22,6720.83,9380.2,33000.91,9630.83,anciano
13761.34,23.0,2.0,Retired,Tier_2,2752.27,0.0,744.59,3670.25,7129.2300000000005,2961.86,joven
