Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Desired_Savings,Disposable_Income,Gasto_Fijo,Gastos_variables
38352.85,24,3,Student,Tier_2,7670.57,0.0,3495.71,10804.55,20819.7,6728.59
28795.2,51,3,Retired,Tier_2,5759.04,5651.12,2142.6,3857.29,13993.859999999997,5292.93
49484.78,53,3,Professional,Tier_1,14845.43,0.0,6292.16,9178.08,29094.640000000003,11212.05
25092.78,23,1,Retired,Tier_1,7527.83,0.0,1915.69,4607.05,15797.65,4688.08
23462.43,54,1,Retired,Tier_2,4692.49,0.0,1885.49,5999.07,12458.74,5004.629999999999
89700.2,39,2,Professional,Tier_3,13455.03,0.0,9174.09,30476.47,43335.79,15887.949999999999
27721.84,26,2,Self_Employed,Tier_2,5544.37,4113.86,2383.52,5134.77,13333.199999999999,5140.01
58109.85,60,0,Student,Tier_1,17432.96,0.0,6283.31,16470.66,31130.089999999997,10509.1
25051.06,46,0,Student,Tier_2,5010.21,0.0,1503.15,9030.65,11055.02,4965.38
113809.73,34,1,Self_Employed,Tier_2,22761.95,0.0,27633.38,37665.78,54154.030000000006,21989.93
17435.87,30,2,Student,Tier_2,3487.17,988.81,1195.32,4761.94,8581.33,3103.7799999999997
18354.64,34,1,Retired,Tier_2,3670.93,1231.23,1286.02,5279.49,8222.32,3621.5899999999997
101576.39,27,4,Self_Employed,Tier_3,15236.46,17858.8,19092.69,19092.69,46613.28,18011.64
21015.08,42,0,Professional,Tier_2,4203.02,2188.04,2070.87,5269.94,9379.74,4177.36
107991.97,35,3,Retired,Tier_1,32397.59,0.0,16814.34,21262.64,68013.83,18715.5
61231.99,61,1,Retired,Tier_1,18369.6,0.0,7056.52,16009.65,35130.85,10091.48
26508.82,32,4,Retired,Tier_2,5301.76,0.0,2487.89,8646.48,12436.06,5426.28
7032.64,44,3,Retired,Tier_2,1406.53,777.87,494.18,1724.73,3321.0,1209.0600000000002
29539.93,36,4,Student,Tier_3,4430.99,5397.95,1792.43,5030.83,14436.62,4674.5
32541.02,32,2,Retired,Tier_1,9762.31,5070.95,2761.49,2761.49,18237.62,6470.97
76322.79,62,2,Student,Tier_1,22896.84,0.0,8602.41,13253.35,48447.38,14622.060000000001
106906.55,24,2,Student,Tier_3,16035.98,0.0,18075.45,32671.74,51277.49,22957.329999999998
17343.32,60,3,Student,Tier_1,5203.0,2719.13,1084.35,1084.35,10235.7,3304.15
56948.24,57,3,Student,Tier_3,8542.24,8594.36,5728.94,11535.67,25791.230000000003,11026.99
55341.28,33,2,Professional,Tier_2,11068.26,8021.37,5990.94,10009.32,27227.9,10082.689999999999
70804.85,41,3,Student,Tier_2,14160.97,0.0,9511.59,21119.64,36917.7,12767.519999999999
44707.86,40,2,Student,Tier_1,13412.36,0.0,4876.25,9335.65,26992.45,8379.76
6342.03,28,1,Self_Employed,Tier_2,1268.41,1035.46,441.38,876.54,3366.54,1063.49
26492.44,41,2,Professional,Tier_3,3973.87,0.0,2145.11,9150.73,12315.39,5026.320000000001
11901.11,22,0,Retired,Tier_2,2380.22,1845.9,1135.04,2577.1,5153.5199999999995,2324.58
25511.08,56,1,Student,Tier_2,5102.22,0.0,1819.25,8632.49,12063.670000000002,4814.92
65706.69,47,2,Student,Tier_2,13141.34,0.0,7844.56,17421.03,33208.24,15077.419999999998
38294.95,33,0,Professional,Tier_2,7658.99,0.0,2226.18,15877.03,15193.51,7224.41
75163.83,37,2,Self_Employed,Tier_2,15032.77,4831.96,7865.28,15122.45,39302.58,15906.84
39432.9,46,1,Retired,Tier_1,11829.87,0.0,3670.19,9624.78,22517.86,7290.24
10617.85,34,2,Retired,Tier_3,1592.68,882.02,755.4,2492.9,4755.15,2487.77
3992.91,36,3,Professional,Tier_1,1197.87,0.0,259.06,1100.39,2218.37,674.15
33792.69,43,2,Professional,Tier_1,10137.81,0.0,2439.09,7052.13,20641.489999999998,6099.070000000001
25281.08,32,1,Self_Employed,Tier_1,7584.32,1676.56,1969.99,3171.11,16058.409999999998,4374.99
13730.79,42,4,Professional,Tier_3,2059.62,2350.6,1269.21,2435.82,5839.860000000001,3104.53
7695.96,32,2,Self_Employed,Tier_1,2308.79,1072.02,459.73,637.53,4511.539999999999,1474.8799999999997
16666.53,37,3,Self_Employed,Tier_3,2499.98,0.0,1440.96,5304.5,8040.55,3321.4900000000002
25677.22,47,1,Student,Tier_2,5135.44,0.0,1734.99,7180.61,13053.369999999999,5443.23
51105.88,38,0,Retired,Tier_2,10221.18,0.0,7066.52,19145.54,22443.379999999997,9516.98
34886.58,64,4,Retired,Tier_2,6977.32,0.0,2760.36,10689.39,17723.86,6473.35
108597.8,52,2,Student,Tier_1,32579.34,0.0,20883.23,23828.79,67687.31,17081.7
13101.34,61,1,Retired,Tier_3,1965.2,2551.47,1286.55,2205.69,5700.9800000000005,2643.18
60706.12,23,3,Professional,Tier_3,9105.92,0.0,7152.54,24233.64,25421.480000000003,11051.009999999998
31156.92,54,3,Student,Tier_2,6231.38,4914.04,2829.74,6491.44,14327.050000000001,5424.38
52296.67,28,1,Self_Employed,Tier_3,7844.5,0.0,7481.74,19399.34,23132.609999999997,9764.71
21157.31,40,3,Self_Employed,Tier_2,4231.46,2629.85,1089.51,5271.54,9495.630000000001,3760.3
70706.8,61,4,Professional,Tier_2,14141.36,13427.0,7914.51,7914.51,35736.520000000004,13628.76
37992.06,56,0,Retired,Tier_2,7598.41,0.0,3339.5,14576.75,16982.58,6432.719999999999
17420.39,26,3,Professional,Tier_2,3484.08,3394.61,907.66,1171.69,9041.58,3812.4900000000002
29712.81,35,3,Student,Tier_2,5942.56,4281.73,2184.41,5713.65,14736.699999999999,4980.72
24768.0,63,0,Professional,Tier_2,4953.6,3564.37,1744.0,5670.26,11653.1,3880.27
44368.96,53,4,Professional,Tier_3,6655.34,0.0,5293.94,17070.12,18201.42,9097.41
11674.14,57,4,Professional,Tier_2,2334.83,1599.4,735.11,2263.77,5926.01,1884.9599999999998
29303.77,53,4,Self_Employed,Tier_2,5860.75,0.0,1739.93,9432.12,14584.08,5287.57
41159.02,45,3,Student,Tier_2,8231.8,0.0,5678.24,13039.1,20597.69,7522.23
30803.12,36,3,Retired,Tier_2,6160.62,0.0,2283.57,9455.89,15698.689999999999,5648.540000000001
88124.48,47,4,Self_Employed,Tier_1,26437.34,0.0,12508.86,19010.76,52424.96,16688.76
55724.26,55,3,Self_Employed,Tier_2,11144.85,0.0,6126.62,16892.02,28290.070000000003,10542.170000000002
29821.0,32,2,Professional,Tier_2,5964.2,0.0,1734.61,8676.97,15266.320000000002,5877.700000000001
35678.51,61,3,Self_Employed,Tier_2,7135.7,0.0,2721.33,11318.61,18682.44,5677.46
38005.46,29,4,Student,Tier_2,7601.09,0.0,2753.9,11374.37,19043.030000000002,7588.05
41423.03,19,1,Student,Tier_3,6213.45,0.0,4250.56,12908.54,19920.019999999997,8594.46
6963.42,26,4,Retired,Tier_1,2089.03,0.0,547.78,1685.8,4084.7799999999997,1192.86
23570.04,52,1,Student,Tier_3,3535.51,1477.9,2166.9,7276.28,10178.23,4637.63
9149.01,18,3,Self_Employed,Tier_2,1829.8,0.0,715.14,3206.56,4295.73,1646.71
83414.5,63,3,Retired,Tier_3,12512.17,13745.05,10184.42,15935.93,39851.33,13882.17
28574.59,48,1,Self_Employed,Tier_3,4286.19,0.0,1727.01,8941.87,13575.26,6057.46
25700.86,45,4,Self_Employed,Tier_1,7710.26,4663.9,502.95,502.95,15822.85,4711.16
61475.29,62,0,Student,Tier_2,12295.06,0.0,7423.71,21993.95,27600.14,11881.19
42058.32,54,0,Student,Tier_2,8411.66,0.0,6161.76,14694.67,18433.43,8930.210000000001
12161.68,24,4,Retired,Tier_1,3648.5,1625.27,800.29,992.24,7111.88,2432.2899999999995
28345.64,63,3,Student,Tier_3,4251.85,2240.1,1586.86,8221.15,12955.039999999999,4929.36
22944.17,33,1,Self_Employed,Tier_2,4588.83,0.0,1980.13,8003.09,10739.1,4201.97
7430.34,31,1,Retired,Tier_1,2229.1,1277.01,570.82,819.85,4139.299999999999,1194.16
17270.1,50,4,Retired,Tier_1,5181.03,3182.59,716.71,716.71,9667.87,3702.9300000000003
25903.16,23,4,Retired,Tier_2,5180.63,0.0,1818.53,7309.4,13192.18,5401.580000000001
27364.23,38,2,Student,Tier_1,8209.27,4677.31,1488.89,1488.89,15129.769999999999,6068.26
9165.19,27,1,Retired,Tier_1,2749.56,0.0,640.51,1581.59,5818.49,1765.0900000000001
75379.08,49,2,Student,Tier_3,11306.86,6162.8,10591.29,15250.3,38637.42999999999,15328.56
27646.94,23,3,Professional,Tier_2,5529.39,2281.67,1753.67,7494.11,12705.1,5166.07
30914.95,19,1,Retired,Tier_2,6182.99,0.0,1706.06,11132.83,15107.38,4674.7300000000005
41335.05,56,4,Self_Employed,Tier_1,12400.51,4907.75,5284.46,5284.46,23557.75,7585.08
15970.39,44,4,Self_Employed,Tier_1,4791.12,1175.74,951.45,1638.02,9959.519999999999,3197.13
43219.08,31,3,Retired,Tier_2,8643.82,6617.79,4706.52,7000.16,22219.28,7381.849999999999
22365.9,40,0,Student,Tier_2,4473.18,3494.0,1381.24,5929.78,9117.33,3824.7899999999995
14642.51,56,2,Professional,Tier_1,4392.75,0.0,1037.55,3346.16,8527.630000000001,2768.7200000000003
47463.23,38,4,Professional,Tier_1,14238.97,0.0,5488.68,9251.75,30420.690000000002,7790.799999999999
98942.26,58,1,Student,Tier_3,14841.34,19588.09,11195.76,17347.24,45835.54,16171.380000000001
53573.84,47,1,Retired,Tier_3,8036.08,5721.65,7551.67,13757.91,22977.989999999998,11116.300000000001
62776.41,42,1,Professional,Tier_2,12555.28,0.0,8395.67,17836.37,32534.120000000003,12405.920000000002
19780.43,41,3,Student,Tier_2,3956.09,3142.1,1164.6,3017.2,9763.58,3857.55
8357.02,28,0,Self_Employed,Tier_1,2507.11,1040.47,487.42,1141.04,4382.32,1793.1999999999998
98820.73,52,2,Retired,Tier_1,29646.22,7347.5,7522.43,7522.43,63610.990000000005,20339.82
155214.7,21,1,Professional,Tier_3,23282.2,0.0,38311.44,56631.03,68304.29,30279.370000000003
103073.55,54,1,Retired,Tier_2,20614.71,0.0,21881.47,29834.21,53019.22,20220.129999999997
22932.81,53,4,Retired,Tier_2,4586.56,4284.07,1990.95,2513.63,11489.0,4646.110000000001
11911.33,30,0,Retired,Tier_2,2382.27,702.64,1121.27,3559.4,5432.16,2217.14
12789.84,26,4,Retired,Tier_2,2557.97,0.0,1276.28,4301.41,5968.7300000000005,2519.68
7800.68,45,3,Professional,Tier_1,2340.2,439.37,767.2,1499.81,4512.889999999999,1348.62
27530.5,63,3,Professional,Tier_2,5506.1,0.0,2075.84,9349.0,13535.08,4646.41
108390.42,33,2,Student,Tier_2,21678.08,0.0,16573.02,35217.75,53859.39000000001,19313.28
26785.68,23,3,Self_Employed,Tier_1,8035.7,0.0,1913.19,5753.8,15591.929999999998,5439.93
38208.41,44,2,Professional,Tier_2,7641.68,3428.54,2175.6,8056.47,18686.940000000002,8036.469999999999
90168.03,27,4,Self_Employed,Tier_2,18033.61,0.0,12380.3,30189.88,42854.03,17124.12
21713.22,40,1,Self_Employed,Tier_2,4342.64,0.0,1701.92,5828.72,11753.98,4130.51
152875.3,38,1,Professional,Tier_2,30575.06,0.0,34430.07,41690.2,81083.90000000001,30101.190000000002
147654.18,43,0,Self_Employed,Tier_1,44296.25,29521.27,15782.28,15782.28,76160.06,26190.559999999998
27012.73,62,3,Student,Tier_2,5402.55,0.0,2210.51,6687.78,14604.91,5720.049999999999
18900.15,20,0,Student,Tier_2,3780.03,0.0,1033.51,8559.59,7293.050000000001,3047.52
52404.26,60,0,Student,Tier_2,10480.85,2783.74,6738.56,19002.58,20574.879999999997,10043.08
22718.45,52,1,Self_Employed,Tier_1,6815.54,0.0,2214.5,3523.36,14124.539999999999,5070.5599999999995
11893.04,24,3,Retired,Tier_1,3567.91,1349.4,581.8,581.8,7152.960000000001,2808.87
83612.1,44,1,Retired,Tier_3,12541.82,10685.7,10799.92,22500.53,35000.37,15425.499999999998
79388.64,59,0,Student,Tier_2,15877.73,7716.52,9280.28,20986.07,34585.799999999996,16100.24
33974.38,50,3,Professional,Tier_1,10192.31,0.0,2422.27,7173.1,21486.609999999997,5314.68
10923.38,21,1,Self_Employed,Tier_2,2184.68,0.0,966.32,3406.13,5395.969999999999,2121.3
11218.64,43,2,Student,Tier_1,3365.59,0.0,645.39,1873.68,7121.54,2223.41
32687.11,25,2,Retired,Tier_2,6537.42,5093.76,3006.62,6083.53,16287.11,5222.719999999999
20111.68,37,4,Student,Tier_3,3016.75,0.0,1627.5,6021.55,9629.789999999999,4460.34
22835.65,34,4,Student,Tier_3,3425.35,0.0,2123.94,7973.86,10366.84,4494.96
67949.71,22,3,Student,Tier_1,20384.91,7201.44,7684.79,7692.81,41737.89,11317.560000000001
53932.91,26,4,Retired,Tier_1,16179.87,8048.01,2935.98,2935.98,31541.93,11406.989999999998
90351.85,25,3,Retired,Tier_2,18070.37,0.0,12751.24,23328.82,48179.83,18843.21
13581.37,24,0,Professional,Tier_1,4074.41,0.0,1152.8,3975.08,6614.95,2991.3399999999997
22797.35,54,2,Retired,Tier_1,6839.2,2316.22,1584.3,1584.3,14280.45,4616.37
55057.76,53,3,Student,Tier_2,11011.55,0.0,5996.59,18838.7,24258.79,11960.259999999998
42933.83,20,0,Retired,Tier_1,12880.15,0.0,5463.02,10992.16,23675.690000000002,8265.970000000001
102217.38,25,2,Professional,Tier_3,15332.61,7408.19,21244.85,34210.48,45664.2,14934.52
41998.2,22,1,Self_Employed,Tier_2,8399.64,0.0,5019.59,12861.86,21793.670000000002,7342.66
131589.16,22,0,Professional,Tier_2,26317.83,17680.69,30003.1,33964.3,53494.15,26450.02
46210.71,34,1,Student,Tier_2,9242.14,6141.77,6265.43,8196.61,21925.100000000002,9947.22
70170.73,64,4,Student,Tier_2,14034.15,6281.46,8216.0,11298.69,36695.24,15895.35
23159.05,44,3,Self_Employed,Tier_2,4631.81,0.0,2289.32,7431.93,11838.36,3888.75
30344.86,57,2,Professional,Tier_1,9103.46,3161.56,1613.8,2475.63,19492.35,5215.33
62174.99,56,4,Student,Tier_2,12435.0,0.0,8398.57,18970.78,32374.800000000003,10829.420000000002
109025.29,29,0,Professional,Tier_2,21805.06,0.0,16613.18,43099.41,47127.8,18798.07
53763.08,45,4,Retired,Tier_2,10752.62,6197.58,6445.89,9846.93,28618.770000000004,9099.800000000001
28068.84,21,1,Retired,Tier_1,8420.65,0.0,2193.94,5955.48,16774.51,5338.85
90293.49,45,1,Student,Tier_2,18058.7,0.0,13408.7,25801.07,47048.280000000006,17444.13
5194.57,42,3,Self_Employed,Tier_2,1038.91,0.0,455.52,1586.07,2670.0900000000006,938.4000000000001
9615.82,53,4,Retired,Tier_2,1923.16,0.0,739.54,2867.36,4590.509999999999,2157.95
51754.16,59,2,Professional,Tier_3,7763.12,0.0,5746.16,19970.05,22667.07,9117.03
30340.52,20,1,Student,Tier_3,4551.08,0.0,2604.59,11965.24,12916.39,5458.860000000001
48696.56,48,0,Self_Employed,Tier_1,14608.97,6543.36,5660.64,8800.12,26276.1,7076.98
31586.3,54,4,Student,Tier_2,6317.26,4622.92,2046.69,5469.12,16325.21,5169.05
47368.33,29,2,Student,Tier_2,9473.67,0.0,6984.15,15307.98,24198.3,7862.0599999999995
15637.55,54,2,Self_Employed,Tier_1,4691.27,0.0,1279.26,2906.28,9686.62,3044.67
47350.92,54,2,Professional,Tier_1,14205.28,3249.83,5449.15,8407.93,26224.93,9468.25
66468.56,21,2,Retired,Tier_2,13293.71,4771.95,8291.22,15745.64,33321.02,12629.93
79649.67,47,1,Professional,Tier_2,15929.93,0.0,10885.89,22880.19,42376.58,14392.88
150210.98,55,3,Self_Employed,Tier_2,30042.2,15767.94,23759.61,36075.03,73846.73000000001,24521.29
36469.49,59,4,Self_Employed,Tier_2,7293.9,0.0,2783.58,10939.8,19896.32,5633.370000000001
37349.75,55,1,Retired,Tier_2,7469.95,0.0,2366.25,12247.48,17810.64,7291.639999999999
8869.86,44,3,Retired,Tier_3,1330.48,0.0,533.67,3376.19,3830.21,1663.46
19610.56,39,2,Self_Employed,Tier_2,3922.11,0.0,1250.02,5973.43,9675.72,3961.3999999999996
25706.19,18,0,Self_Employed,Tier_2,5141.24,0.0,1605.49,9115.03,11204.07,5387.08
69508.78,60,2,Retired,Tier_3,10426.32,0.0,8169.59,27089.05,29960.23,12459.48
18400.84,55,3,Retired,Tier_2,3680.17,0.0,1554.77,4794.46,9783.32,3823.06
56728.08,37,3,Professional,Tier_2,11345.62,0.0,8100.99,19167.47,28585.130000000005,8975.48
29961.1,35,0,Self_Employed,Tier_2,5992.22,3367.17,2220.24,7748.47,12056.19,6789.269999999999
26035.55,23,1,Self_Employed,Tier_2,5207.11,2597.88,2546.89,5406.15,12968.769999999999,5062.740000000001
36609.68,29,0,Professional,Tier_1,10982.9,0.0,3321.3,10167.17,19770.449999999997,6672.049999999999
21939.14,34,2,Student,Tier_2,4387.83,0.0,1959.02,6830.78,10988.69,4119.67
21284.25,39,4,Retired,Tier_1,6385.28,0.0,1543.59,4239.5,12805.140000000001,4239.61
7670.4,35,1,Retired,Tier_3,1150.56,1127.45,596.36,1954.31,3319.24,1269.4099999999999
24602.15,27,4,Student,Tier_2,4920.43,0.0,1525.14,7728.42,11787.490000000002,5086.24
20434.46,41,4,Professional,Tier_1,6130.34,0.0,1223.38,5393.84,11323.7,3716.92
19854.14,37,1,Professional,Tier_2,3970.83,3862.65,849.1,849.1,10439.48,4702.91
41875.29,29,2,Professional,Tier_3,6281.29,0.0,5053.84,15594.43,19035.0,7245.86
50810.5,21,3,Professional,Tier_3,7621.57,0.0,5151.12,21404.82,21251.96,8153.72
36123.84,59,2,Self_Employed,Tier_1,10837.15,0.0,3242.58,8865.93,21636.590000000004,5621.33
66521.79,22,3,Self_Employed,Tier_2,13304.36,0.0,9453.13,22554.79,31092.739999999998,12874.26
47543.59,43,3,Professional,Tier_3,7131.54,0.0,5928.38,19173.87,19581.0,8788.72
23692.36,53,1,Retired,Tier_2,4738.47,0.0,1762.03,7955.94,12176.53,3559.8900000000003
20716.12,33,1,Student,Tier_3,3107.42,0.0,1593.38,8197.6,9140.89,3377.62
38530.69,22,0,Student,Tier_3,5779.6,0.0,2217.25,15868.39,15662.09,7000.21
47475.37,43,4,Retired,Tier_2,9495.07,0.0,5236.07,16729.84,22233.77,8511.76
91787.2,36,4,Professional,Tier_3,13768.08,0.0,10688.7,27250.33,44650.19,19886.679999999997
77799.56,23,4,Professional,Tier_1,23339.87,0.0,8137.65,16115.86,47664.01,14019.699999999999
19453.34,41,4,Student,Tier_3,2918.0,0.0,1623.99,7160.7,8694.6,3598.0399999999995
27649.08,48,0,Student,Tier_2,5529.82,0.0,1981.91,10120.69,12638.86,4889.53
51316.46,48,3,Self_Employed,Tier_2,10263.29,0.0,5423.24,16120.67,25722.86,9472.910000000002
70498.79,24,0,Student,Tier_3,10574.82,0.0,10285.37,28220.31,28461.659999999996,13816.82
63584.71,27,1,Student,Tier_3,9537.71,8951.17,8064.53,14262.23,29592.279999999995,10779.03
28505.44,56,2,Student,Tier_2,5701.09,0.0,1883.3,7903.36,15036.320000000002,5565.7699999999995
11000.92,39,3,Student,Tier_1,3300.28,836.88,911.51,1499.54,6564.920000000001,2099.6
13491.34,31,3,Self_Employed,Tier_2,2698.27,0.0,763.94,4696.76,6335.2,2459.38
37311.6,45,0,Self_Employed,Tier_3,5596.74,3702.7,2392.85,12268.02,14283.400000000001,7057.470000000001
39447.78,59,1,Self_Employed,Tier_2,7889.56,0.0,2443.5,11165.03,20694.640000000003,7588.12
12456.64,39,1,Retired,Tier_3,1868.5,0.0,1217.53,4118.87,5715.07,2622.71
31088.97,49,3,Student,Tier_3,4663.35,0.0,2962.12,11436.83,14071.470000000001,5580.679999999999
49708.55,28,0,Self_Employed,Tier_2,9941.71,0.0,7335.7,18656.01,20937.56,10114.970000000001
11943.84,31,4,Retired,Tier_2,2388.77,0.0,1186.84,3895.36,6096.829999999999,1951.6499999999996
72616.72,48,3,Retired,Tier_1,21785.01,0.0,10846.44,18567.47,41075.40999999999,12973.839999999998
22179.59,61,4,Professional,Tier_2,4435.92,0.0,1642.58,7558.07,10926.8,3694.7
82046.64,21,2,Self_Employed,Tier_1,24613.99,0.0,12181.49,16366.93,50352.47,15327.22
19578.57,62,1,Student,Tier_2,3915.71,2579.63,1801.12,3842.9,9374.09,3781.9500000000003
13195.78,39,3,Student,Tier_2,2639.16,1279.99,1166.31,2273.93,7063.24,2578.63
20794.48,46,2,Professional,Tier_2,4158.9,0.0,1305.37,6608.36,10668.5,3517.6200000000003
27801.19,52,4,Retired,Tier_1,8340.36,3317.18,1867.03,3059.97,16077.35,5346.71
21986.17,30,3,Self_Employed,Tier_3,3297.92,3007.47,1433.34,5040.4,9924.47,4013.84
25239.15,37,2,Professional,Tier_2,5047.83,0.0,2218.48,7694.79,12896.869999999999,4647.49
39187.96,36,3,Student,Tier_2,7837.59,0.0,2433.24,14617.49,18878.760000000002,5691.710000000001
26160.58,32,2,Retired,Tier_2,5232.12,4078.55,1887.36,4104.33,12784.43,5193.29
28454.53,43,2,Retired,Tier_2,5690.91,2425.87,2200.9,4060.46,16285.359999999999,5682.85
7643.2,37,4,Self_Employed,Tier_1,2292.96,0.0,492.86,1317.32,4737.37,1588.5
41040.35,53,1,Self_Employed,Tier_2,8208.07,0.0,4552.91,14392.45,19921.02,6726.89
27933.73,23,0,Self_Employed,Tier_1,8380.12,3366.67,1901.64,4686.37,14864.400000000001,5016.3
108791.34,32,2,Professional,Tier_3,16318.7,0.0,18538.02,34369.65,50672.58,23749.109999999997
14147.6,21,1,Student,Tier_3,2122.14,1572.94,777.61,2625.43,6860.870000000001,3088.35
7060.82,23,0,Self_Employed,Tier_1,2118.25,0.0,538.93,2163.07,3657.66,1240.1
49188.12,19,4,Professional,Tier_3,7378.22,3167.57,7265.11,14546.52,22668.11,8805.920000000002
39583.76,53,3,Professional,Tier_3,5937.56,5553.46,2067.16,7119.66,19008.809999999998,7901.84
13389.23,32,1,Self_Employed,Tier_2,2677.85,2234.6,934.62,1621.32,7111.7699999999995,2421.56
8823.32,29,3,Professional,Tier_1,2647.0,0.0,822.14,2016.12,5118.93,1688.28
102628.41,57,3,Student,Tier_2,20525.68,0.0,17863.04,30271.35,51906.130000000005,20450.92
92989.42,61,0,Self_Employed,Tier_2,18597.88,0.0,9514.35,35009.53,40101.409999999996,17878.46
4101.0,58,1,Professional,Tier_1,1230.3,0.0,228.51,779.28,2498.3399999999997,823.3899999999999
20793.05,24,2,Professional,Tier_1,6237.92,0.0,1083.42,4479.17,12228.769999999999,4085.1200000000003
113584.95,39,0,Self_Employed,Tier_1,34075.49,20165.5,11952.71,11952.71,58673.86,22792.879999999997
20498.41,25,1,Professional,Tier_1,6149.52,0.0,1874.71,4095.43,12880.960000000001,3522.0200000000004
20261.2,59,2,Student,Tier_2,4052.24,0.0,1503.11,6525.19,9573.14,4162.879999999999
23926.58,28,3,Professional,Tier_2,4785.32,1459.56,1656.63,5523.68,12034.409999999998,4908.93
12237.19,19,4,Retired,Tier_2,2447.44,0.0,992.07,3198.57,6427.33,2611.29
7670.46,47,4,Student,Tier_2,1534.09,0.0,560.1,2019.83,4066.8399999999997,1583.78
69632.77,21,0,Self_Employed,Tier_3,10444.91,9378.62,8562.7,23181.99,24985.89,12086.269999999999
6867.83,42,2,Self_Employed,Tier_3,1030.17,0.0,647.25,2325.26,3219.37,1323.2
36562.19,38,2,Professional,Tier_3,5484.33,0.0,2143.19,10746.28,17576.72,8239.18
60974.82,42,4,Retired,Tier_2,12194.96,0.0,7978.84,16513.46,32843.130000000005,11618.22
9395.36,26,2,Student,Tier_2,1879.07,1861.04,878.75,1096.78,4784.78,1652.7600000000002
14321.8,25,1,Professional,Tier_3,2148.27,2338.48,1352.63,3199.65,5941.75,2841.92
79181.35,22,1,Student,Tier_3,11877.2,0.0,10611.39,29096.24,35896.5,14188.610000000002
45948.02,63,4,Self_Employed,Tier_2,9189.6,6362.23,5634.92,9415.88,21390.97,8778.94
18308.56,45,3,Self_Employed,Tier_2,3661.71,0.0,1267.04,4894.69,10083.869999999999,3330.0099999999998
78491.99,19,3,Retired,Tier_2,15698.4,0.0,11636.59,25194.96,37931.95,15365.08
78761.63,38,3,Self_Employed,Tier_2,15752.33,4290.5,7910.63,22116.86,38590.99,13763.289999999999
37204.87,25,4,Retired,Tier_1,11161.46,0.0,3362.18,8761.32,22528.67,5914.870000000001
14600.7,51,0,Self_Employed,Tier_1,4380.21,867.14,1255.98,3342.1,7439.380000000001,2952.09
21551.35,40,2,Student,Tier_2,4310.27,1249.59,1245.6,5898.1,10612.88,3790.77
37724.39,32,1,Student,Tier_2,7544.88,0.0,2266.88,10576.88,19842.55,7304.95
25798.63,44,1,Professional,Tier_2,5159.73,4362.5,2180.01,3654.26,12625.449999999999,5156.44
63584.08,19,0,Professional,Tier_1,19075.22,0.0,7217.1,16358.16,34653.880000000005,12572.029999999999
8823.14,45,2,Professional,Tier_3,1323.47,1160.33,689.99,2008.56,3879.0299999999997,1775.22
9077.39,28,3,Professional,Tier_2,1815.48,0.0,743.28,2294.87,4619.68,2162.8300000000004
34670.68,63,1,Professional,Tier_3,5200.6,0.0,2993.05,11537.78,15893.110000000002,7239.79
20246.09,38,3,Professional,Tier_2,4049.22,1942.02,1311.42,3593.28,10653.41,4057.3899999999994
18166.12,59,3,Retired,Tier_1,5449.84,0.0,1440.1,3622.07,10731.679999999998,3812.3700000000003
7291.81,49,4,Retired,Tier_2,1458.36,0.0,451.08,2115.73,3953.0699999999997,1223.01
30472.79,49,4,Self_Employed,Tier_2,6094.56,0.0,2177.16,9283.79,15232.220000000001,5956.780000000001
28760.22,24,2,Retired,Tier_2,5752.04,5214.53,1852.27,4178.56,14600.99,4766.139999999999
50601.47,39,1,Student,Tier_1,15180.44,0.0,6112.64,10943.1,30330.36,9328.0
31700.18,31,4,Retired,Tier_1,9510.05,5444.33,2541.12,2993.24,17316.39,5946.21
26980.49,30,2,Professional,Tier_1,8094.15,4498.28,1452.17,1803.85,15981.86,4696.5
76922.46,38,0,Retired,Tier_2,15384.49,0.0,9864.17,32562.72,31249.969999999998,13109.76
10498.41,39,3,Student,Tier_1,3149.52,1743.5,263.9,263.9,6468.84,2022.15
46076.76,51,1,Self_Employed,Tier_2,9215.35,0.0,5530.61,17619.1,21132.260000000002,7325.4
7879.62,27,1,Retired,Tier_3,1181.94,620.18,587.63,2111.38,3631.5200000000004,1516.5299999999997
15340.68,18,2,Student,Tier_2,3068.14,0.0,1213.15,4484.07,8205.21,2651.4100000000003
11371.06,18,4,Retired,Tier_1,3411.32,0.0,1030.7,2416.34,6610.759999999999,2343.95
56078.44,41,3,Self_Employed,Tier_1,16823.53,10169.63,566.27,566.27,33664.25,11678.270000000002
28470.52,20,3,Retired,Tier_2,5694.1,2264.16,1628.7,7597.85,13491.7,5116.8099999999995
29677.67,48,1,Student,Tier_1,8903.3,0.0,1669.03,6914.04,17630.51,5133.129999999999
12376.64,60,1,Self_Employed,Tier_1,3712.99,0.0,1075.57,2671.3,7134.05,2571.3
23604.62,58,3,Self_Employed,Tier_2,4720.92,0.0,1577.86,6095.83,12408.13,5100.650000000001
16287.94,30,0,Self_Employed,Tier_1,4886.38,2923.37,942.06,1662.94,8921.52,2780.1
40770.61,21,2,Self_Employed,Tier_1,12231.18,7491.05,2187.18,2187.18,23468.97,7623.42
13576.28,40,0,Professional,Tier_3,2036.44,0.0,1230.69,5529.56,5243.05,2803.6499999999996
